"User","Tweet","Link to tweet"
"@Victor Onyango"," @ntvkenya: Communities in Samburu County  have found resilience in beekeeping and are now abuzz with a new economic activity that is hel…","https://twitter.com/VOnyango_/status/1228985142041096193"
"@Louis Stokes"," @PaulBongiorno: My deepest concern for our democracy with the concept of accountable government is that the electorate couldn’t care les…","https://twitter.com/mccockeshay/status/1228985140979752960"
"@bikeme","Let scientists study the impact of climate change on the ocean! https://t.co/3Dlk0KIty4! #goodeed via @goodeed","https://twitter.com/bikeme/status/1228985131316252674"
"@Cara Mia"," @_Oliver_Yates: @fransi1803 @simonahac @MichaelEMann @FOXTV @olivianj @QueenWillRock So effectively we have censorship of climate change…","https://twitter.com/CaraMia200/status/1228985120628998144"
"@Harish kalyan"," @Artalarasu29: Just watched #OhMyKadavule just cool as a chill climate..!! Sooperb script with new content♥️ and as usual @VijaySethuOff…","https://twitter.com/Harishkalyan7/status/1228985119051898880"
"@Civic Duty"," @spikedonline: The UK's citizens' assembly on climate change is a farce. Debate is circumscribed and discussion is expert-led. It's litt…","https://twitter.com/CivicDuty1776/status/1228985115667136514"
"@Michael Murphy"," @mcannonbrookes: I just signed up to support the introduction of the Climate Change Bill into our Parliament. See details, add your name…","https://twitter.com/MTMurphy77/status/1228985114975072258"
"@Tornee nathalie"," @EcoSenseNow: I fear for my country. Our Prime Minister Trudeau just had a cordial meeting with the Iranian Minister of Foreign Affairs,…","https://twitter.com/Ntornee/status/1228985114060902400"
"@Mehshan Ali PTI (آرمی بواۓ🇵🇰)"," @RadioPakistan: #Live: #Live: UN Secretary General Antonio Guterres is participating in special talks on themes of sustainable developme…","https://twitter.com/MehshanAli5/status/1228985112022454272"
"@Manuel Duran"," @Reuters: WATCH: Teen climate activist @GretaThunberg expands her campaign to Swedish Lapland to learn how climate change is affecting t…","https://twitter.com/mlduranm/status/1228985110168588288"
"@Mathias Milz"," @PaulEDawson: “Again and again, the same message,”  “Listen to the scientists, listen to the scientists. Listen to the scientists!”  Wel…","https://twitter.com/MathiasMilz/status/1228985102828478465"
"@Dave Bryant"," @StrongerStabler: Since entering Parliament, new International Development Secretary Anne-Marie Trevelyan did not support any of the vot…","https://twitter.com/23Daves/status/1228985098994929664"
"@Helen"," @Schtang: @michaelkoziol I do Powerful Owl (incl BooBooks) talks in NSW schools- I am always happy to tell the truth when students asked…","https://twitter.com/crispy_57/status/1228985088483872769"
"@Matilda Aspinall"," @CarolineLucas: Our environment is now being *safeguarded* by a minister who - Voted 14 times against measures to tackle climate change…","https://twitter.com/MatildaAspinall/status/1228985076983238656"
"@Hans Jacob Frydenlund"," @moefcc: Hon’ble Minister, MoEF&CC, Shri @PrakashJavdekar at a bilateral meeting with @Rotevatn, Norwegian Minister of Climate & Environ…","https://twitter.com/FrydenlundHans/status/1228985071106842624"
"@Sebastian Villasante"," @ProfTerryHughes: Climate change denial: Prescribed burning of vegetation won’t stop hotter temperatures, longer droughts, rising sea le…","https://twitter.com/SebVillasante/status/1228985069026541569"
"@William Ferg","The climate called.   It says if #celestebarber can PIPE DOWN for just a damn second, it’ll never start another fire.   #FireFightAustralia","https://twitter.com/WilliamFerg3/status/1228985062906925056"
"@Defundabc 💧💧"," @60Mins: Do you believe climate change action is essential in the ongoing fight to fire-proof Australia? #60Mins","https://twitter.com/defundabc/status/1228985051607470080"
"@𝕯𝖆𝖛𝖊 👽","@astir0412 @DoctorKarl Anthropomorphic climate change isn't either","https://twitter.com/alien_dave/status/1228985038890356737"
"@Andrew_S_Hatton"," @hoodedman1187: Because what will change? ""The government should"" but the government won't, it will wait until the story levels drop. An…","https://twitter.com/Andrew_S_Hatton/status/1228985034603925504"
"@Victor Onyango"," @QuickTake: The most serious outbreak of locusts in 25 years is spreading across East Africa, partially due to climate change.  It's thr…","https://twitter.com/VOnyango_/status/1228985028945883136"
"@Ekom"," @ayanaeliza: In the BP spill, most oil stayed beneath the surface. It was ""toxic enough to destroy 50% of marine life it encountered,"" i…","https://twitter.com/ekyy_umoh/status/1228985024155963394"
"@Roger Mika💧"," @zalisteggall: Climate change isn’t left or right. It is simply science. Advance Australia founded & supported  by ""storage king"" Sam Ke…","https://twitter.com/roger3cav/status/1228985017029681152"
"@Boguś /V(i)ews!☠️❌"," @AHart1974: @darrengrimes_ These people are anarchists. They are not furthering climate change policies. They just want to cause mayhem","https://twitter.com/bogusNewsViews/status/1228985015113068544"
"@Jules7"," @AlphWilliams: Up yours Murdoch and your paid Climate Denying Hacks. BBC hires teen activist Greta Thunberg for new series on climate ch…","https://twitter.com/Jules7/status/1228985012604682240"
"@The Sustainable Hour"," @clim8emergency: Journalists declare a climate and biodiversity emergency:  https://t.co/psrDkMZKau #ClimateEmergencyDeclaration #Journa…","https://twitter.com/SustainableHour/status/1228985005394644993"
"@dale crispin"," @HbAlpaca: @60Mins Oh look, Zali Steggall's climate advisor. https://t.co/4zE0rjRecj","https://twitter.com/dcrispin7/status/1228985004316712960"
"@Eyes on the prize, people","The thing about #nbadunkcontest that everyone is missing is that we are on the verge of runaway climate change and we need a complete re-think of the global economy to ensure a just society & avoid planetary catastrophe.","https://twitter.com/TheThingAboutX/status/1228985003897434112"
"@The Scotsman","Dani Garavelli: UK and Scottish Governments must find a way to work together on climate https://t.co/sYVKIXSNT0","https://twitter.com/TheScotsman/status/1228985003876503559"
"@Chris Roscoe","@wastenatwantnat Language is a really imprtant first step in conveying the mess we're in. For a few years now I've been using CLIMATE DAMAGE to describe what's happening. We've evidence of past natural climate changes, but the scale and speed at which it's now occurring falls well outside this.","https://twitter.com/thechrisroscoe/status/1228984998650355712"
"@Lisa Field"," @zalisteggall: Let’s make Australian history by voting in a people’s bill on Climate Change. Sign the petition here 👉🏼https://t.co/XooPx…","https://twitter.com/LisaHoganField/status/1228984997937213440"
"@James McFadden","With all the climate change fear mongering, why did the left snub their noses at this announcement during #SOTU2020 Doing will always #trump rhetoric! https://t.co/RjyA3UPR3s","https://twitter.com/DayByJames/status/1228984988936425472"
"@Liz Coolahan"," @mcannonbrookes: I just signed up to support the introduction of the Climate Change Bill into our Parliament. See details, add your name…","https://twitter.com/LizCoolahan/status/1228984984733511683"
"@KP"," @johnharris1969: At a time of climate emergency, widespread poverty, a housing crisis, ruined local & city government, an ever-ageing so…","https://twitter.com/bingohandjob_/status/1228984976194048000"
"@Dominic D. Smith"," @FAOKnowledge: 💡 #Innovation comes in many forms.   See how farmers in Pakistan are finding innovative local solutions to improve #Plant…","https://twitter.com/dominicdsmith/status/1228984969445494784"
"@Whitney"," @PrairieRivers: Environmental crises often don't take conventional borders into account. Whether it's pollution to our air or water, we'…","https://twitter.com/among_yugen/status/1228984968199757826"
"@Shirley Ann Horn"," @NoIAmTonyGreen: Brexit is destroying the economy and the Union.  A climate change denier is now Environment Secretary.  Johnson has sig…","https://twitter.com/sahorn_ann/status/1228984961543409665"
"@Noely ⚡️🏐"," @DesignedToFade: Channel 7’s Sunrise hosts: more than happy to receive the well wishes of visiting overseas performers, not quite as wil…","https://twitter.com/YaThinkN/status/1228984960637231104"
"@Hipster Spock","@TheEconomist @PikettyLeMonde @Henry_Curr @annemcelvoy Nothing, but social media and climate change is making the living standard differences a lot more visible.","https://twitter.com/Eurodude23/status/1228984955935567873"
"@Society of Noble People (SNP) Group - Club"," @ClimateReality: 'Greenland’s Stunning Natural Beauty Is Now Rife with Warning Signs of Climate Change' https://t.co/AWfQwY3qUN","https://twitter.com/of_snp/status/1228984952647114752"
"@shirley marriott"," @latimeralder: This is the Met Office's Central England Temperature record.  It is the longest dataset of actual temperature readings in…","https://twitter.com/shirleymarriot1/status/1228984945269452801"
"@顔の見えない生産者。"," @rusty1107: とんでもない量のバッタが東アフリカで発生。飢餓が発生するレベル。  新型コロナウイルス、オーストラリアの火事、バッタの大量発生、と、地球規模での異常が次々と起きている。 https://t.co/M5uzn7kd4Z","https://twitter.com/oyasai_masters/status/1228984944367587331"
"@自強不息"," @tommundaycs: Isn't this more than the figure that was quoted a few months back needed to stall climate change globally?","https://twitter.com/BanjoProvoker/status/1228984940869685248"
"@Chairman 3","@ArikanaTrooper @SaRhulane Basically reversing the process and not actually solving it. It’s like fighting (white) fire with (black) fire. That doesn’t work tbh. It just creates a toxic climate of hate. We should actually solve issues which are pertinent to us. Uplift ourselves, make the best version of us","https://twitter.com/Papa_z_19/status/1228984940802531331"
"@Timothy L Combs","@CNN Climate change killed them. uh hun the","https://twitter.com/timlcombs/status/1228984940106330112"
"@Sandra"," @StrongerStabler: Since entering Parliament, new International Development Secretary Anne-Marie Trevelyan did not support any of the vot…","https://twitter.com/isitjustmeman/status/1228984937480687616"
"@AH"," @PaulEDawson: ""In recent years we have been sold a lie: that ordinary people are to blame for the climate crisis.""  ""It’s our spending a…","https://twitter.com/HanbyAndrew/status/1228984936075579392"
"@Rory M🌹","@InsidersABC @annikasmethurst @AlboMP Labor must focus on proper climate policy and helping coal workers transition, whether  that be through universal basic Income or helping support new industry.","https://twitter.com/NIdea34/status/1228984927380574209"
"@Nazli Karakoc"," @Greenpeace: From record bushfires to flood, Australia has been living through a climate disaster. Governments and fossil fuel companies…","https://twitter.com/nazli_karakoc/status/1228984920690831363"
"@George"," @AlfredoGenom: BIG-TICKET PROJECTS CITED: ✅ Tagolan River Flood Risk Management Project (completed) ✅ Pasig-Marikina River Channel Impro…","https://twitter.com/djgeorgiamanila/status/1228984916756402177"
"@@vanderZwan@vis.social"," @PaulEDawson: Asking how to pay for the impact of climate change implies that these costs are a matter of choice.  Global warming will i…","https://twitter.com/JobvdZwan/status/1228984909882109953"
